class,image_path
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00009_00011.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00037_00000.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00037_00028.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/381.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/395.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_18985_1577672007.179869.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19212_1577672007.3813307.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00016_00029.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19637_1577672007.7543354.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/168.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19738_1577672007.8351176.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00039_00023.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/140.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00016_00015.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19366_1577672007.5139747.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00028_00004.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00028_00010.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00016_00001.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00007_00026.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/154.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00034_00020.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00025_00007.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00025_00013.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/183.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19526_1577672007.6585896.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19726_1577672007.826141.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/197.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00034_00008.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00020_00008.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19196_1577672007.369365.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00031_00013.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00031_00007.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00020_00020.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00013_00026.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00002_00001.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00002_00015.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19960_1577672008.0459642.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00002_00029.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19075_1577672007.2556665.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00023_00028.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00023_00000.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00032_00027.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/021_1_0004.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/236.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/222.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00023_00014.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19940_1577672008.0240197.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00010_00012.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19229_1577672007.397289.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19845_1577672007.9472375.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00001_00021.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00010_00006.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19725_1577672007.8251443.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00001_00009.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19231_1577672007.3992827.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_18944_1577672007.1479785.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19298_1577672007.4571292.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_18964_1577672007.1639106.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00001_00008.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00001_00020.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00010_00007.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00010_00013.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/223.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00023_00015.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00023_00001.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/237.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00032_00026.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00023_00029.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19902_1577672007.992107.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19716_1577672007.817165.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00002_00028.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19580_1577672007.7024806.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19677_1577672007.787246.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19078_1577672007.2576602.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19582_1577672007.705465.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00002_00014.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00013_00027.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00002_00000.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00031_00006.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00020_00021.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19640_1577672007.757326.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00031_00012.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19403_1577672007.5508778.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00020_00009.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19781_1577672007.8770173.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19492_1577672007.6276739.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00034_00009.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/196.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/182.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19024_1577672007.2117827.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19983_1577672008.0698998.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00025_00012.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19612_1577672007.7314188.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19446_1577672007.5867817.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19686_1577672007.7942266.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19493_1577672007.6286693.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_18951_1577672007.1539378.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19764_1577672007.8620548.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_18958_1577672007.158924.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00034_00021.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19989_1577672008.076888.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00025_00006.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00016_00000.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00028_00011.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_18982_1577672007.1778743.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/155.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00007_00027.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19450_1577672007.5897734.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/141.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00039_00022.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00028_00005.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00016_00014.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/169.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00016_00028.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/394.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00037_00029.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19046_1577672007.2307377.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/380.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19125_1577672007.2985523.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00026_00026.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19290_1577672007.4501474.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00037_00001.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00009_00010.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00009_00004.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00037_00015.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19523_1577672007.6555989.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19597_1577672007.7174325.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00018_00023.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/357.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/431.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00004_00013.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00004_00007.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/425.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19977_1577672008.064912.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/343.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00015_00020.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00015_00008.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19458_1577672007.5957572.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19165_1577672007.3394501.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/419.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19862_1577672007.9601922.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00015_00024.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19917_1577672008.0060723.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/347.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/421.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00004_00003.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00004_00017.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/435.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/353.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19715_1577672007.816167.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00015_00018.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/409.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/384.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19128_1577672007.301544.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19232_1577672007.3992827.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00009_00028.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19349_1577672007.500014.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/390.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19154_1577672007.3284717.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00018_00027.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19846_1577672007.9472375.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00037_00011.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00009_00000.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00009_00014.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00037_00005.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00026_00022.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19423_1577672007.5698268.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19452_1577672007.591772.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00016_00010.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00028_00001.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00039_00026.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/145.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19170_1577672007.3434322.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00007_00023.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/151.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00028_00015.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19195_1577672007.368366.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00016_00004.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/179.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19068_1577672007.2496824.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00028_00029.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19131_1577672007.3035452.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00034_00019.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/186.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19799_1577672007.9019487.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/192.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19412_1577672007.5588565.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19469_1577672007.6057315.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19831_1577672007.9348617.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00025_00002.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19636_1577672007.7533376.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00034_00025.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00025_00016.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19073_1577672007.2536721.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00031_00016.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19060_1577672007.2436986.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19703_1577672007.8061948.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00020_00025.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00031_00002.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19211_1577672007.3813307.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19587_1577672007.709454.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00020_00019.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00002_00004.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00013_00023.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19377_1577672007.5239491.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19218_1577672007.3863168.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00002_00010.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19316_1577672007.471093.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00032_00022.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/021_1_0001.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_20003_1577672008.0928361.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19262_1577672007.4262106.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/233.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00023_00005.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00023_00011.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19040_1577672007.2247486.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19870_1577672007.966177.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/227.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19486_1577672007.6236832.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19508_1577672007.6406376.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00001_00018.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19866_1577672007.9631834.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19984_1577672008.0708988.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00010_00017.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19604_1577672007.7244148.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19839_1577672007.9418423.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00010_00003.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00001_00024.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19256_1577672007.421223.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00010_00002.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00001_00025.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00010_00016.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00001_00019.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_18981_1577672007.1768785.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_18936_1577672007.1409729.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19887_1577672007.9781442.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19609_1577672007.728404.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19166_1577672007.3394501.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_18966_1577672007.164908.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00023_00010.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/226.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19157_1577672007.331463.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/232.png
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00032_00023.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19711_1577672007.8131747.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00023_00004.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19136_1577672007.307527.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19663_1577672007.7762759.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00002_00011.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00002_00005.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00013_00022.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19491_1577672007.6276739.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19247_1577672007.4132454.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00020_00018.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19194_1577672007.3673708.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00020_00024.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00031_00003.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19095_1577672007.2706268.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00031_00017.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19141_1577672007.3135426.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19330_1577672007.4820614.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/35_19317_1577672007.4721332.jpg
oneway,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/oneway/00025_00017.jpg
